video,file,label,original,frame,fold
pepaibwxnd,210_0.png,1,qarqtkvgby,210,3
mqmgqlbzct,120_0.png,1,jawgcggquk,120,0
muhgixhdmd,270_0.png,1,xjzkfqddyk,270,3
qhmkklxqlw,70_0.png,1,jytrvwlewz,70,1
zxyvcnkeiz,190_0.png,1,pqdeutauqc,190,3
untxvzuldz,70_0.png,1,xdezcezszc,70,3
bxdhnnffvw,50_0.png,1,xugmhbetrw,50,0
xartlyjtjw,90_0.png,1,qarqtkvgby,90,3
tnwavwcrmn,210_0.png,1,ucthmsajay,210,0
chzqptmqxv,110_0.png,1,exxqlfpnbz,110,2
jstwvimaml,160_0.png,1,jytrvwlewz,160,1
sochqsfsow,110_0.png,1,fnslimfagb,110,3
pzqxrczvxb,50_0.png,1,xjzkfqddyk,50,3
sphirandia,100_0.png,1,jawgcggquk,100,0
vtunvalyji,30_0.png,0,vtunvalyji,30,2
xchzardbfa,100_0.png,0,xchzardbfa,100,1
phunswkrpy,120_0.png,1,nweufafotd,120,3
vhqnsjfnsl,50_0.png,1,pqdeutauqc,50,3
gvlraqlweh,60_0.png,1,rnpefxwptv,60,1
lzbmwwejxb,230_0.png,0,lzbmwwejxb,230,3
uikpmbsozb,50_0.png,1,xugmhbetrw,50,0
iurmztyqed,140_0.png,1,xchzardbfa,140,1
prmwoaeeng,100_0.png,0,prmwoaeeng,100,2
qloyrbpobv,60_0.png,1,vpmyeepbep,60,2
mfkzoapcqm,70_0.png,1,syxobtuucp,70,0
xbdqbydiwc,170_0.png,1,wcqvzujamg,170,2
axzjovaktp,0_0.png,1,lokzwdldxp,0,1
bxgbpdjgjv,240_0.png,1,uqtqhiqymz,240,3
oejlipxtai,90_0.png,1,yexeazbqig,90,0
ozqysilrin,90_0.png,1,uqtqhiqymz,90,3
fswszwicfw,270_0.png,1,vtunvalyji,270,2
crflaflooj,70_0.png,1,prdrkaxeob,70,2
runmncglnj,180_0.png,1,gnmmhlbzge,180,3
cfhejdmemu,40_0.png,1,exxqlfpnbz,40,2
runmncglnj,230_0.png,1,gnmmhlbzge,230,3
gjxfowkaeo,160_0.png,1,yxvmusxvcz,160,0
pvlbqbyxxi,180_0.png,1,knxltsvzyu,180,0
meiyjcknbl,290_0.png,1,jytrvwlewz,290,1
ukthabiilt,40_0.png,1,prdrkaxeob,40,2
kqlvggiqee,80_0.png,0,kqlvggiqee,80,3
ntkrwyqoop,30_0.png,1,fopjiyxiqd,30,3
nsifmpyfnq,130_0.png,1,psjfwjzrrh,130,1
xcmrhxjhfr,290_0.png,1,qarqtkvgby,290,3
awigxxbbpb,170_0.png,1,dxfdovivlw,170,3
fxredodlkl,80_0.png,1,wynotylpnm,80,2
cythdgxpdi,240_0.png,1,vtunvalyji,240,2
yfxtuimubx,40_0.png,1,wfzjxzhdkj,40,1
gepzcywmsx,130_0.png,1,exxqlfpnbz,130,2
yvvrvvkhob,230_0.png,1,qarqtkvgby,230,3
mzwfaambxx,150_0.png,1,wynotylpnm,150,2
hyjqolupxn,270_0.png,1,qarqtkvgby,270,3
jytrvwlewz,230_0.png,0,jytrvwlewz,230,1
xvzjzkrmlm,130_0.png,1,wynotylpnm,130,2
xjidmljhxe,160_0.png,1,exseruhiuk,160,0
tdontxxzek,70_0.png,1,xcruhaccxc,70,1
mfodqgnnav,150_0.png,1,knxltsvzyu,150,0
zpidqyqocx,30_0.png,1,exxqlfpnbz,30,2
idmruoiylw,130_0.png,1,psjfwjzrrh,130,1
hclsparpth,20_0.png,1,onbgbghesu,20,2
pzdfwdnmyx,260_0.png,1,lsmnqsnqld,260,2
noavesktql,240_0.png,1,wynotylpnm,240,2
xugmhbetrw,270_0.png,0,xugmhbetrw,270,0
ktwfxtzjbn,270_0.png,1,uqtqhiqymz,270,3
wmoigsbnem,220_0.png,1,nweufafotd,220,3
ewknjjmzqb,190_0.png,1,jawgcggquk,190,0
kqlvggiqee,60_0.png,0,kqlvggiqee,60,3
mlruidevki,50_0.png,1,uprwuohbwx,50,2
tbujzmjpsl,200_0.png,1,heiyoojifp,200,3
cfyayetydv,90_0.png,1,dxfdovivlw,90,3
khtwrijuqn,180_1.png,0,khtwrijuqn,180,0
cbybbxuusl,170_0.png,1,wynotylpnm,170,2
scpglaliyh,250_0.png,1,qyqufaskjs,250,0
aeqpxjlbwu,80_0.png,1,qarqtkvgby,80,3
xtegzrbvaz,100_0.png,1,ldtgofdaqg,100,0
yiabajckla,190_0.png,1,fopjiyxiqd,190,3
noavesktql,80_0.png,1,wynotylpnm,80,2
hsxrmrcaqh,100_0.png,1,upmgtackuf,100,1
hsbrwaeaah,0_0.png,1,fopjiyxiqd,0,3
furvgnwfln,110_0.png,1,psjfwjzrrh,110,1
dghhdvdzrb,110_0.png,1,vmxfwxgdei,110,1
pjqxxtafix,290_0.png,1,xmkwsnuzyq,290,2
bzyawroeif,230_0.png,1,syxobtuucp,230,0
awfjdqqygu,190_0.png,1,vpmyeepbep,190,2
drmtvuyoam,30_0.png,1,heiyoojifp,30,3
pkkvvhnrla,190_0.png,1,xjzkfqddyk,190,3
xcmrhxjhfr,280_0.png,1,qarqtkvgby,280,3
zbmsvslybw,180_1.png,1,khtwrijuqn,180,0
wfgelanyvu,90_0.png,1,jawgcggquk,90,0
wdhvvkuwuq,90_0.png,1,exseruhiuk,90,0
laarpodtry,250_0.png,1,fdpisghkmd,250,1
inzrlbgtul,280_0.png,1,nrnklcxdzq,280,1
ljenlvwnlm,220_0.png,1,jawgcggquk,220,0
hectzcuzdv,40_0.png,1,vtunvalyji,40,2
ookwdfuxzy,190_0.png,1,vpmyeepbep,190,2
nsifmpyfnq,160_0.png,1,psjfwjzrrh,160,1
xhxlsedcyb,210_0.png,1,lnhkjhyhvw,210,0
dibwmyrpql,0_0.png,1,prdrkaxeob,0,2
fxredodlkl,90_0.png,1,wynotylpnm,90,2
txsyzefnur,10_0.png,1,nweufafotd,10,3
vqwkmjorkj,270_0.png,1,fopjiyxiqd,270,3
embmaestpq,180_0.png,1,jytrvwlewz,180,1
tnwavwcrmn,110_0.png,1,ucthmsajay,110,0
nadprinqny,260_0.png,1,doniqevxeg,260,3
achdeirhym,280_0.png,1,wynotylpnm,280,2
lustdsegqq,120_0.png,1,ldtgofdaqg,120,0
mphsgertmm,20_0.png,1,psjfwjzrrh,20,1
xdezcezszc,200_0.png,0,xdezcezszc,200,3
tvakyyfsvb,130_0.png,1,xdezcezszc,130,3
tkvhbpjuvd,90_0.png,1,vpmyeepbep,90,2
nokldtllhe,120_0.png,1,rmufsuogzn,120,0
moerpiyczb,50_0.png,1,qarqtkvgby,50,3
nweufafotd,140_0.png,0,nweufafotd,140,3
fhtmnfeqft,0_0.png,1,fnslimfagb,0,3
kjzyrkhnaf,120_0.png,1,prmwoaeeng,120,2
duciovvndy,30_0.png,1,gvasarkpfh,30,0
gujnhuvarb,170_0.png,1,nweufafotd,170,3
toinozytsp,80_0.png,1,wynotylpnm,80,2
cmvymfbmlb,270_0.png,1,fsaronfupy,270,3
fydhhlvjsj,270_0.png,1,rnpefxwptv,270,1
rjwftlbrfh,250_0.png,1,xkfliqnmwt,250,3
wyqdbqmbjk,190_0.png,1,fzvpbrzssi,190,2
jdkvgcjxje,150_0.png,1,jawgcggquk,150,0
rxjcinqyqd,220_0.png,1,vpmyeepbep,220,2
ozqysilrin,70_0.png,1,uqtqhiqymz,70,3
srnseorykn,10_0.png,1,fsaronfupy,10,3
fahrejqccb,60_0.png,1,knxltsvzyu,60,0
oxthhmwxnz,100_0.png,1,fdpisghkmd,100,1
ntpvqwgmqe,230_0.png,1,fopjiyxiqd,230,3
zqjzmarjbk,130_0.png,1,heiyoojifp,130,3
gzkggvloao,170_0.png,1,jawgcggquk,170,0
jwkgjrmfxp,50_0.png,1,fnslimfagb,50,3
etychryvty,150_0.png,1,uqtqhiqymz,150,3
fmeptfderu,100_0.png,1,srfefmyjvt,100,0
aiuimrebtg,140_0.png,1,vpmyeepbep,140,2
pepaibwxnd,10_0.png,1,qarqtkvgby,10,3
gilzdnbpep,140_0.png,1,prdrkaxeob,140,2
mcjvcndrey,130_0.png,1,fopjiyxiqd,130,3
yerppzhfiv,60_0.png,1,xjzkfqddyk,60,3
vtunvalyji,160_0.png,0,vtunvalyji,160,2
qydhcvvjys,140_0.png,1,ucthmsajay,140,0
cfhejdmemu,210_0.png,1,exxqlfpnbz,210,2
dghhdvdzrb,270_0.png,1,vmxfwxgdei,270,1
miusulscga,250_0.png,1,xjzkfqddyk,250,3
nadprinqny,190_0.png,1,doniqevxeg,190,3
zwgrutmnsn,0_0.png,1,dpevefkefv,0,1
kfgdvqjuzu,190_0.png,1,ldtgofdaqg,190,0
cmvymfbmlb,70_0.png,1,fsaronfupy,70,3
qydhcvvjys,280_0.png,1,ucthmsajay,280,0
etdliwticv,180_0.png,1,dpevefkefv,180,1
ygfoblbxcx,20_0.png,1,dpevefkefv,20,1
fzqnoyzhbm,170_0.png,1,vpmyeepbep,170,2
aejvkfbtxs,20_0.png,1,eppyqpgewp,20,2
dbhthsgych,100_0.png,1,jytrvwlewz,100,1
udxqbhgvvx,170_0.png,1,ucthmsajay,170,0
asdzplbhnm,0_0.png,1,dxfdovivlw,0,3
lrpjtzwsdt,80_0.png,1,fsaronfupy,80,3
tqmmvmxqpn,10_0.png,1,xchzardbfa,10,1
onbgbghesu,110_0.png,0,onbgbghesu,110,2
mfnsxrdygp,30_0.png,1,kqlvggiqee,30,3
mpivbgsohk,260_0.png,1,qyqufaskjs,260,0
mzxtrdcccw,270_0.png,1,gnmmhlbzge,270,3
bxgbpdjgjv,150_0.png,1,uqtqhiqymz,150,3
tpfjysjysn,120_0.png,1,xkfliqnmwt,120,3
moerpiyczb,290_0.png,1,qarqtkvgby,290,3
rtpbawlmxr,110_0.png,1,hsbwhlolsn,110,1
pceaundfcd,10_0.png,1,gnmmhlbzge,10,3
rtkhyvbcjg,250_0.png,1,vtunvalyji,250,2
pbwkrxzgkd,110_0.png,1,xkfliqnmwt,110,3
oakntpdygb,10_0.png,1,fnslimfagb,10,3
gujnhuvarb,190_0.png,1,nweufafotd,190,3
jsbpkpxwew,190_0.png,1,fdpisghkmd,190,1
kmhiqddyhh,10_0.png,1,yxvmusxvcz,10,0
wlyfcpecea,290_0.png,1,qyqufaskjs,290,0
bldeizqycp,10_0.png,1,dxfdovivlw,10,3
romzqwhhlb,100_0.png,1,syxobtuucp,100,0
apzckowxpy,120_0.png,1,vmxfwxgdei,120,1
yjllqhbmke,280_0.png,1,nrnklcxdzq,280,1
tvakyyfsvb,120_0.png,1,xdezcezszc,120,3
sgyztejbsh,190_0.png,1,fdpisghkmd,190,1
cqroxivqio,280_0.png,1,lsmnqsnqld,280,2
prcndkhjfm,280_0.png,1,kqlvggiqee,280,3
rnfvcslcmf,120_0.png,1,vtunvalyji,120,2
umpscxhfsk,70_0.png,1,xdezcezszc,70,3
ntkrwyqoop,250_0.png,1,fopjiyxiqd,250,3
qnlyrlrnmn,100_0.png,1,fsaronfupy,100,3
xiaykkootc,200_0.png,1,yxvmusxvcz,200,0
syxobtuucp,0_0.png,0,syxobtuucp,0,0
jvtjxreizj,50_1.png,0,jvtjxreizj,50,2
omrtielsni,100_0.png,1,fsaronfupy,100,3
viuioldtnu,60_0.png,1,exxqlfpnbz,60,2
xkichouvzp,260_0.png,1,qyqufaskjs,260,0
nyknlonjxq,290_0.png,1,heiyoojifp,290,3
cemftmsxis,280_0.png,1,jawgcggquk,280,0
fbgfjwjrzl,20_0.png,1,heiyoojifp,20,3
idmruoiylw,200_0.png,1,psjfwjzrrh,200,1
rfpjsloxzg,280_0.png,1,dxfdovivlw,280,3
xnfrhixfym,130_0.png,1,fsaronfupy,130,3
fydhhlvjsj,120_0.png,1,rnpefxwptv,120,1
gpzwvdkuie,260_0.png,1,kqlvggiqee,260,3
lslmnvlhhe,160_0.png,1,qyqufaskjs,160,0
kdzirwrnyk,260_0.png,1,lsmnqsnqld,260,2
onbgbghesu,240_0.png,0,onbgbghesu,240,2
jgybxxtltz,200_0.png,1,srfefmyjvt,200,0
gfcycflhbo,20_0.png,1,wcqvzujamg,20,2
cfyayetydv,260_0.png,1,dxfdovivlw,260,3
cvdrzlkwdf,100_0.png,1,uqtqhiqymz,100,3
mfvqmuulak,230_0.png,1,qyqufaskjs,230,0
xmkwsnuzyq,140_0.png,0,xmkwsnuzyq,140,2
ngvcqxjhyb,50_0.png,0,ngvcqxjhyb,50,2
vecdesnjqd,70_0.png,1,gnmmhlbzge,70,3
bkcztuqxbp,220_0.png,1,wynotylpnm,220,2
cythdgxpdi,120_0.png,1,vtunvalyji,120,2
veynowrrav,290_0.png,1,vpmyeepbep,290,2
msoqnkucal,70_0.png,1,xugmhbetrw,70,0
gudedkpnie,170_0.png,1,upmgtackuf,170,1
cemftmsxis,210_0.png,1,jawgcggquk,210,0
asdzplbhnm,230_0.png,1,dxfdovivlw,230,3
xvzjzkrmlm,60_0.png,1,wynotylpnm,60,2
wlyfcpecea,60_0.png,1,qyqufaskjs,60,0
hurcutcxpb,60_0.png,1,fopjiyxiqd,60,3
wnlubukrki,120_0.png,1,uprwuohbwx,120,2
edqhdckynd,280_0.png,1,lsmnqsnqld,280,2
ilflslfgbn,290_0.png,1,ucthmsajay,290,0
uoantcwpwm,10_0.png,1,knxltsvzyu,10,0
jxvoarslil,190_0.png,1,wynotylpnm,190,2
cdcdoqbdmi,90_0.png,1,fdpisghkmd,90,1
hwcnsgqzld,140_0.png,1,psjfwjzrrh,140,1
lbapaexcrc,150_0.png,1,uprwuohbwx,150,2
gkqitjodaa,60_0.png,1,psjfwjzrrh,60,1
gxonqiyzpk,120_0.png,1,prdrkaxeob,120,2
tqmmvmxqpn,120_0.png,1,xchzardbfa,120,1
gfncmhgdio,120_0.png,1,nweufafotd,120,3
ihrjvevuce,10_0.png,1,srfefmyjvt,10,0
gvasarkpfh,80_0.png,0,gvasarkpfh,80,0
fopjiyxiqd,0_0.png,0,fopjiyxiqd,0,3
heiyoojifp,160_0.png,0,heiyoojifp,160,3
uprwuohbwx,260_0.png,0,uprwuohbwx,260,2
bytfrsxnwi,100_0.png,1,uprwuohbwx,100,2
rmchuqjjwr,230_0.png,1,fnslimfagb,230,3
lgqlkfrnuc,0_0.png,1,fnslimfagb,0,3
lydmxmeegq,210_0.png,1,fdpisghkmd,210,1
gepzcywmsx,60_0.png,1,exxqlfpnbz,60,2
fqmfvshgns,170_0.png,1,gnmmhlbzge,170,3
cwqycdjevy,270_0.png,1,uprwuohbwx,270,2
arwyjgnvlp,30_0.png,1,knxltsvzyu,30,0
vxuhkqqaqv,180_0.png,1,wynotylpnm,180,2
wkczijuamz,80_0.png,1,jytrvwlewz,80,1
cmvymfbmlb,290_0.png,1,fsaronfupy,290,3
qcjwsygnxe,70_0.png,1,kqlvggiqee,70,3
dbhthsgych,90_0.png,1,jytrvwlewz,90,1
lgkakqesov,90_0.png,1,yexeazbqig,90,0
uakmltagvm,140_0.png,1,xchzardbfa,140,1
nombfkmhum,240_0.png,1,ucthmsajay,240,0
gvlraqlweh,250_0.png,1,rnpefxwptv,250,1
lgkakqesov,140_0.png,1,yexeazbqig,140,0
dywronddes,230_0.png,1,eppyqpgewp,230,2
lgqlkfrnuc,90_0.png,1,fnslimfagb,90,3
gcphojsohr,260_0.png,1,fsaronfupy,260,3
vsxuvpwqmm,160_0.png,1,syxobtuucp,160,0
xpxrjwwibn,210_0.png,1,jytrvwlewz,210,1
demuhxssgl,180_0.png,1,uqtqhiqymz,180,3
wzrkgntquh,50_0.png,1,vtunvalyji,50,2
xcmrhxjhfr,250_0.png,1,qarqtkvgby,250,3
nxzpmygaut,290_0.png,1,psjfwjzrrh,290,1
cfyayetydv,290_0.png,1,dxfdovivlw,290,3
gqnaxievjx,110_0.png,1,fopjiyxiqd,110,3
twntheorhj,150_0.png,1,vtunvalyji,150,2
vecdesnjqd,160_0.png,1,gnmmhlbzge,160,3
zmndlwmybr,0_0.png,1,uprwuohbwx,0,2
vpmyeepbep,270_0.png,0,vpmyeepbep,270,2
aimzesksew,270_0.png,1,exseruhiuk,270,0
alidfjtwvg,60_0.png,1,fdpisghkmd,60,1
gfcycflhbo,250_0.png,1,wcqvzujamg,250,2
qloyrbpobv,20_0.png,1,vpmyeepbep,20,2
npneqyjgiq,170_0.png,1,kqlvggiqee,170,3
qjpugmbxhb,190_0.png,1,xmkwsnuzyq,190,2
vqvmlwhabu,270_0.png,1,psjfwjzrrh,270,1
itfsvvmslp,70_0.png,1,fdpisghkmd,70,1
ookwdfuxzy,0_0.png,1,vpmyeepbep,0,2
hcanfkwivl,120_0.png,1,rnpefxwptv,120,1
vsmadeuczx,30_0.png,1,qarqtkvgby,30,3
jxqibxwhlc,230_0.png,1,fsaronfupy,230,3
uzcezdepho,240_0.png,1,yxvmusxvcz,240,0
sgdiraogcc,120_0.png,1,uprwuohbwx,120,2
wpvnnqoqvc,140_0.png,1,srfefmyjvt,140,0
ijehzkozkp,0_0.png,1,didzujjhtg,0,2
viuioldtnu,190_0.png,1,exxqlfpnbz,190,2
hldhchyhfg,60_0.png,1,fopjiyxiqd,60,3
yhchnvjcok,30_0.png,1,vmxfwxgdei,30,1
tmjcigspif,10_0.png,1,srfefmyjvt,10,0
muhgixhdmd,20_0.png,1,xjzkfqddyk,20,3
mlruidevki,30_0.png,1,uprwuohbwx,30,2
qjsroipniu,140_0.png,1,apvzjkvnwn,140,0
npneqyjgiq,70_0.png,1,kqlvggiqee,70,3
efktbhpilh,0_0.png,1,srfefmyjvt,0,0
pelmgfqkmh,80_0.png,1,yxvmusxvcz,80,0
dsgswagtvp,210_0.png,1,wynotylpnm,210,2
apzckowxpy,20_0.png,1,vmxfwxgdei,20,1
yzjzczodyz,210_0.png,1,jawgcggquk,210,0
utxbqyxdwo,110_0.png,1,vtunvalyji,110,2
ktvvpqqupl,100_0.png,1,ucthmsajay,100,0
eyyigsrqff,110_0.png,1,psjfwjzrrh,110,1
xchzardbfa,60_0.png,0,xchzardbfa,60,1
yrdqoqggkh,250_0.png,1,fdpisghkmd,250,1
bytfrsxnwi,60_0.png,1,uprwuohbwx,60,2
nwdhwzcpoi,110_0.png,1,xugmhbetrw,110,0
cogcvbbjcm,220_0.png,1,vpmyeepbep,220,2
dxfdovivlw,150_0.png,0,dxfdovivlw,150,3
ikjlhrwzeo,130_0.png,1,upmgtackuf,130,1
xlmduthjih,90_0.png,1,doniqevxeg,90,3
birmbtezni,170_0.png,1,fzvpbrzssi,170,2
dgyeaodnzw,110_0.png,1,psjfwjzrrh,110,1
udxqbhgvvx,280_0.png,1,ucthmsajay,280,0
gnlvnyrpfq,150_0.png,1,fsaronfupy,150,3
wsxxdlhnhh,120_0.png,1,xmkwsnuzyq,120,2
blwvnvsbmz,30_0.png,1,vtunvalyji,30,2
kiswvzlayw,220_0.png,1,qyqufaskjs,220,0
nfggixifqp,250_0.png,1,jawgcggquk,250,0
vpmyeepbep,80_0.png,0,vpmyeepbep,80,2
goyrhrvden,270_0.png,1,fnslimfagb,270,3
qzchhaoptt,90_0.png,1,wynotylpnm,90,2
ougeeoojhh,250_0.png,1,prdrkaxeob,250,2
fgbopxbkam,60_0.png,1,uprwuohbwx,60,2
wdhvvkuwuq,30_0.png,1,exseruhiuk,30,0
yljecirelf,200_0.png,0,yljecirelf,200,0
eyyigsrqff,240_0.png,1,psjfwjzrrh,240,1
xjfvhfyunl,280_0.png,1,jawgcggquk,280,0
cwqycdjevy,80_0.png,1,uprwuohbwx,80,2
lbsltufgrh,280_0.png,1,prdrkaxeob,280,2
ktvvpqqupl,50_0.png,1,ucthmsajay,50,0
ywcfkvqemt,170_0.png,1,eppyqpgewp,170,2
khfyqlxazq,10_0.png,1,nweufafotd,10,3
dtjcyzgdts,100_0.png,1,wcqvzujamg,100,2
xnztznqlis,180_0.png,1,gnmmhlbzge,180,3
gvbcwuyaot,30_0.png,1,xdezcezszc,30,3
rokgoeaybe,30_0.png,1,vtunvalyji,30,2
yzjzczodyz,190_0.png,1,jawgcggquk,190,0
yotgejovqt,160_0.png,1,uprwuohbwx,160,2
xdapclpbip,60_0.png,1,pqdeutauqc,60,3
gvlraqlweh,190_0.png,1,rnpefxwptv,190,1
yuephcvqzq,80_0.png,1,knxltsvzyu,80,0
cjhwsuzeuz,100_0.png,1,nweufafotd,100,3
bkcztuqxbp,240_0.png,1,wynotylpnm,240,2
gfknvvudwk,30_0.png,1,dpevefkefv,30,1
erbfxwbqic,70_0.png,1,fopjiyxiqd,70,3
gnmmhlbzge,130_0.png,0,gnmmhlbzge,130,3
xvzjzkrmlm,180_0.png,1,wynotylpnm,180,2
rokgoeaybe,20_0.png,1,vtunvalyji,20,2
exseruhiuk,100_0.png,0,exseruhiuk,100,0
duczhwighk,250_0.png,1,xkfliqnmwt,250,3
hsxrmrcaqh,70_0.png,1,upmgtackuf,70,1
uozecebzki,240_0.png,1,fnslimfagb,240,3
kpwwhpqfkx,20_0.png,1,fdpisghkmd,20,1
bxgbpdjgjv,140_0.png,1,uqtqhiqymz,140,3
heiyoojifp,220_0.png,0,heiyoojifp,220,3
wzrkgntquh,100_0.png,1,vtunvalyji,100,2
uuexerjsmk,290_0.png,1,jawgcggquk,290,0
nsifmpyfnq,260_0.png,1,psjfwjzrrh,260,1
heiyoojifp,170_0.png,0,heiyoojifp,170,3
udxqbhgvvx,90_0.png,1,ucthmsajay,90,0
duciovvndy,110_0.png,1,gvasarkpfh,110,0
apvzjkvnwn,50_0.png,0,apvzjkvnwn,50,0
ypufjcamul,80_0.png,1,wcqvzujamg,80,2
tkyrsegtdw,230_0.png,1,jytrvwlewz,230,1
surcmsyrlz,210_0.png,1,fnslimfagb,210,3
ryccazlbju,20_0.png,1,heiyoojifp,20,3
oyqgwjdwaj,260_0.png,1,fopjiyxiqd,260,3
cogcvbbjcm,270_0.png,1,vpmyeepbep,270,2
yzjzczodyz,180_0.png,1,jawgcggquk,180,0
lmpfbmeade,130_0.png,1,psjfwjzrrh,130,1
jbxviammiv,170_0.png,1,fopjiyxiqd,170,3
oolnekhvhx,80_0.png,1,fnslimfagb,80,3
wsxxdlhnhh,30_0.png,1,xmkwsnuzyq,30,2
khtwrijuqn,250_1.png,0,khtwrijuqn,250,0
rfjuhbnlro,180_0.png,1,uqtqhiqymz,180,3
hqxfenmiis,10_0.png,1,rnpefxwptv,10,1
rwkfxxgkrh,20_0.png,1,xmkwsnuzyq,20,2
jawgcggquk,0_0.png,0,jawgcggquk,0,0
ebzsqgfpgh,280_0.png,1,fnslimfagb,280,3
temjefwaas,60_0.png,1,hsbwhlolsn,60,1
ldpfwhrhcx,50_0.png,1,jytrvwlewz,50,1
dywronddes,250_0.png,1,eppyqpgewp,250,2
yfzulfwjue,230_0.png,1,qyqufaskjs,230,0
llkhptusjn,200_0.png,1,fdpisghkmd,200,1
xkmpyvtdch,0_0.png,1,dxfdovivlw,0,3
lvuvvfmmli,20_0.png,1,fsaronfupy,20,3
rxjcinqyqd,40_0.png,1,vpmyeepbep,40,2
ntpvqwgmqe,90_0.png,1,fopjiyxiqd,90,3
sakziaduuh,190_0.png,1,xkfliqnmwt,190,3
uuexerjsmk,260_0.png,1,jawgcggquk,260,0
dhyybsrvwc,160_0.png,1,onbgbghesu,160,2
pjkgenkrgb,70_0.png,1,srfefmyjvt,70,0
lwjrmxvvag,250_0.png,1,prdrkaxeob,250,2
zxyvcnkeiz,230_0.png,1,pqdeutauqc,230,3
kqlvggiqee,160_0.png,0,kqlvggiqee,160,3
mpivbgsohk,80_0.png,1,qyqufaskjs,80,0
wdcrhqtjhf,260_0.png,1,nweufafotd,260,3
ysqbnccstr,30_0.png,1,lzbmwwejxb,30,3
oypqzdrhcr,260_0.png,1,psjfwjzrrh,260,1
mcllgspbtl,140_0.png,1,nrnklcxdzq,140,1
hefisnapds,210_0.png,1,vpmyeepbep,210,2
lgkakqesov,220_0.png,1,yexeazbqig,220,0
kdycxkmnnw,260_0.png,1,yljecirelf,260,0
yrdqoqggkh,110_0.png,1,fdpisghkmd,110,1
zovntpfyum,50_0.png,1,gvasarkpfh,50,0
asxhhsants,0_0.png,1,psjfwjzrrh,0,1
rfpjsloxzg,230_0.png,1,dxfdovivlw,230,3
ekkheaisuo,170_0.png,1,qarqtkvgby,170,3
wbdpryfqgy,50_0.png,1,srfefmyjvt,50,0
wcqvzujamg,220_0.png,0,wcqvzujamg,220,2
fmeptfderu,250_0.png,1,srfefmyjvt,250,0
ynrueopehk,170_0.png,1,ybbrkacebd,170,1
eowsoapzuj,10_0.png,1,fnslimfagb,10,3
ukthabiilt,290_0.png,1,prdrkaxeob,290,2
rthtvpztdu,250_0.png,1,jawgcggquk,250,0
untxvzuldz,100_0.png,1,xdezcezszc,100,3
wyqdbqmbjk,20_0.png,1,fzvpbrzssi,20,2
pfhmcogosi,90_0.png,1,uprwuohbwx,90,2
ysqbnccstr,20_0.png,1,lzbmwwejxb,20,3
ivdlxktqvk,120_0.png,1,vtunvalyji,120,2
mfgswvvnba,120_0.png,1,fnslimfagb,120,3
fgobmbcami,50_1.png,0,fgobmbcami,50,1
kdiokpezzi,140_0.png,1,jytrvwlewz,140,1
fjafyicjlw,60_0.png,1,upmgtackuf,60,1
mcjvcndrey,60_0.png,1,fopjiyxiqd,60,3
uhgxwxlait,170_0.png,1,wcqvzujamg,170,2
nrdnytturz,190_0.png,1,eppyqpgewp,190,2
dpevefkefv,210_0.png,0,dpevefkefv,210,1
drooaxkvib,250_0.png,1,vpmyeepbep,250,2
vecdesnjqd,80_0.png,1,gnmmhlbzge,80,3
hldhchyhfg,140_0.png,1,fopjiyxiqd,140,3
wnlubukrki,90_0.png,1,uprwuohbwx,90,2
bzyawroeif,40_0.png,1,syxobtuucp,40,0
eugcprxhvd,270_0.png,1,pqdeutauqc,270,3
pceaundfcd,280_0.png,1,gnmmhlbzge,280,3
laarpodtry,30_0.png,1,fdpisghkmd,30,1
vyxgqftjfs,70_0.png,1,doniqevxeg,70,3
uiqhpnzcmp,200_0.png,1,gnmmhlbzge,200,3
tnwavwcrmn,70_0.png,1,ucthmsajay,70,0
lugcggbehx,140_0.png,1,lsmnqsnqld,140,2
vmdpfyfkwi,240_0.png,1,lnjkpdviqb,240,1
tbujzmjpsl,30_0.png,1,heiyoojifp,30,3
buzdtxdyid,220_0.png,1,jawgcggquk,220,0
eowsoapzuj,200_0.png,1,fnslimfagb,200,3
nrrselamng,110_0.png,1,fnslimfagb,110,3
wyqdbqmbjk,50_0.png,1,fzvpbrzssi,50,2
xewwsdhdro,130_0.png,1,qarqtkvgby,130,3
buzdtxdyid,10_0.png,1,jawgcggquk,10,0
lrjxcwrzls,230_0.png,1,prmwoaeeng,230,2
sgdiraogcc,60_0.png,1,uprwuohbwx,60,2
xvzjzkrmlm,150_0.png,1,wynotylpnm,150,2
cqpdqjzgcs,200_0.png,1,xdezcezszc,200,3
gnxgiwcknq,110_0.png,1,qarqtkvgby,110,3
rvaliysfnr,50_0.png,1,eppyqpgewp,50,2
pzzuimgwei,200_0.png,1,upmgtackuf,200,1
tdsndnisso,180_0.png,1,jytrvwlewz,180,1
yrivmbpotx,150_0.png,1,psjfwjzrrh,150,1
yimqkeekjm,40_0.png,1,fopjiyxiqd,40,3
koxwykmawn,220_0.png,1,syxobtuucp,220,0
miiocrddnj,210_0.png,1,lokzwdldxp,210,1
lmpfbmeade,190_0.png,1,psjfwjzrrh,190,1
eisofhptvk,240_0.png,1,nweufafotd,240,3
uraibiaste,180_0.png,1,nweufafotd,180,3
jvtjxreizj,260_1.png,0,jvtjxreizj,260,2
jeblbsmlij,220_0.png,1,upmgtackuf,220,1
frqhofmoob,100_0.png,1,ljuuovfkgi,100,3
